Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Ewe. 2nd Grade,LO.EGRA.CWPM.ZERO.EWE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Fante. 2nd Grade,LO.EGRA.CWPM.ZERO.FAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Filipino. 3rd Grade,LO.EGRA.CWPM.ZERO.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). French. 3rd Grade,LO.EGRA.CWPM.ZERO.FRN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.CWPM.ZERO.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Ga. 2nd Grade,LO.EGRA.CWPM.ZERO.GA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Gonja. 2nd Grade,LO.EGRA.CWPM.ZERO.GON.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Hararigna. 2nd Grade,LO.EGRA.CWPM.ZERO.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Hararigna. 3rd Grade,LO.EGRA.CWPM.ZERO.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Icibemba. 2nd Grade,LO.EGRA.CWPM.ZERO.ICI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Indonesian. 2nd Grade,LO.EGRA.CWPM.ZERO.IND.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kasem. 2nd Grade,LO.EGRA.CWPM.ZERO.KAS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kiikaonde. 2nd Grade,LO.EGRA.CWPM.ZERO.KII.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.CWPM.ZERO.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.CWPM.ZERO.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kiswahili. 2nd Grade,LO.EGRA.CWPM.ZERO.KIS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Lunda. 2nd Grade,LO.EGRA.CWPM.ZERO.LUN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Luvale. 2nd Grade,LO.EGRA.CWPM.ZERO.LUV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Nzema. 2nd Grade,LO.EGRA.CWPM.ZERO.NZE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Sidaamu Afoo. 2nd Grade,LO.EGRA.CWPM.ZERO.SID.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Sidaamu Afoo. 3rd Grade,LO.EGRA.CWPM.ZERO.SID.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Silozi. 2nd Grade,LO.EGRA.CWPM.ZERO.SIL.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Somaligna. 2nd Grade,LO.EGRA.CWPM.ZERO.SOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Somaligna. 3rd Grade,LO.EGRA.CWPM.ZERO.SOM.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.CWPM.ZERO.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Spanish. 2nd Grade,LO.EGRA.CWPM.ZERO.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Spanish. 3rd Grade,LO.EGRA.CWPM.ZERO.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Spanish. 4th Grade,LO.EGRA.CWPM.ZERO.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Tigrinya. 2nd Grade,LO.EGRA.CWPM.ZERO.TIG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Tigrinya. 3rd Grade,LO.EGRA.CWPM.ZERO.TIG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Afan Oromo. 2nd Grade,LO.EGRA.READ.AFA.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Afan Oromo. 3rd Grade,LO.EGRA.READ.AFA.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Akuapem. 2nd Grade,LO.EGRA.READ.AKU.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Amharic. 2nd Grade,LO.EGRA.READ.AMH.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Amharic. 3rd Grade,LO.EGRA.READ.AMH.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Arabic. 2nd Grade,LO.EGRA.READ.ARB.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Arabic. 3rd Grade,LO.EGRA.READ.ARB.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Asante Twi. 2nd Grade,LO.EGRA.READ.AST.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Bamanankan. 2nd Grade,LO.EGRA.READ.BMN.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Bomu. 2nd Grade,LO.EGRA.READ.BOM.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Chichewa. 2nd Grade,LO.EGRA.READ.CHC.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Chichewa. 4th Grade,LO.EGRA.READ.CHC.ADV.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Chitonga. 2nd Grade,LO.EGRA.READ.CHI.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Cinyanja. 2nd Grade,LO.EGRA.READ.CIN.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Dagaare. 2nd Grade,LO.EGRA.READ.DAG.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Dagbani. 2nd Grade,LO.EGRA.READ.DAGB.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Dangme. 2nd Grade,LO.EGRA.READ.DAN.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). English. 2nd Grade,LO.EGRA.READ.ENG.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). English. 3rd Grade,LO.EGRA.READ.ENG.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). English. 4th Grade,LO.EGRA.READ.ENG.ADV.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). English. 6th Grade,LO.EGRA.READ.ENG.ADV.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Ewe. 2nd Grade,LO.EGRA.READ.EWE.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Fante. 2nd Grade,LO.EGRA.READ.FAN.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Filipino. 3rd Grade,LO.EGRA.READ.FLP.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). French. 3rd Grade,LO.EGRA.READ.FRN.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Fulfulde. 2nd Grade,LO.EGRA.READ.FLF.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Ga. 2nd Grade,LO.EGRA.READ.GA.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Gonja. 2nd Grade,LO.EGRA.READ.GON.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Hararigna. 2nd Grade,LO.EGRA.READ.HAR.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Hararigna. 3rd Grade,LO.EGRA.READ.HAR.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Icibemba. 2nd Grade,LO.EGRA.READ.ICI.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Indonesian. 2nd Grade,LO.EGRA.READ.IND.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Kasem. 2nd Grade,LO.EGRA.READ.KAS.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Kiikaonde. 2nd Grade,LO.EGRA.READ.KII.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Kinyarwanda. 4th Grade,LO.EGRA.READ.KNY.ADV.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Kinyarwanda. 6th Grade,LO.EGRA.READ.KNY.ADV.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Kiswahili. 2nd Grade,LO.EGRA.READ.KIS.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Lunda. 2nd Grade,LO.EGRA.READ.LUN.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Luvale. 2nd Grade,LO.EGRA.READ.LUV.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Nzema. 2nd Grade,LO.EGRA.READ.NZE.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Sidaamu Afoo. 2nd Grade,LO.EGRA.READ.SID.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Sidaamu Afoo. 3rd Grade,LO.EGRA.READ.SID.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Silozi. 2nd Grade,LO.EGRA.READ.SIL.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Somaligna. 2nd Grade,LO.EGRA.READ.SOM.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Somaligna. 3rd Grade,LO.EGRA.READ.SOM.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Songhoi. 2nd Grade,LO.EGRA.READ.SNG.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Spanish. 2nd Grade,LO.EGRA.READ.SPN.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Spanish. 3rd Grade,LO.EGRA.READ.SPN.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Spanish. 4th Grade,LO.EGRA.READ.SPN.ADV.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Tigrinya. 2nd Grade,LO.EGRA.READ.TIG.ADV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students scoring at least 80 percent (%). Tigrinya. 3rd Grade,LO.EGRA.READ.TIG.ADV.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Afan Oromo. 2nd Grade,LO.EGRA.READ.0.AFA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Afan Oromo. 3rd Grade,LO.EGRA.READ.0.AFA.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Akuapem. 2nd Grade,LO.EGRA.READ.0.AKU.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Amharic. 2nd Grade,LO.EGRA.READ.0.AMH.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Amharic. 3rd Grade,LO.EGRA.READ.0.AMH.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Arabic. 2nd Grade,LO.EGRA.READ.0.ARB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Arabic. 3rd Grade,LO.EGRA.READ.0.ARB.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Asante Twi. 2nd Grade,LO.EGRA.READ.0.AST.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Bamanankan. 2nd Grade,LO.EGRA.READ.0.BMN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Bomu. 2nd Grade,LO.EGRA.READ.0.BOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Chichewa. 2nd Grade,LO.EGRA.READ.0.CHC.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Chichewa. 4th Grade,LO.EGRA.READ.0.CHC.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Chitonga. 2nd Grade,LO.EGRA.READ.0.CHI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Cinyanja. 2nd Grade,LO.EGRA.READ.0.CIN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Dagaare. 2nd Grade,LO.EGRA.READ.0.DAG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Dagbani. 2nd Grade,LO.EGRA.READ.0.DAGB.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Dangme. 2nd Grade,LO.EGRA.READ.0.DAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). English. 2nd Grade,LO.EGRA.READ.0.ENG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). English. 3rd Grade,LO.EGRA.READ.0.ENG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). English. 4th Grade,LO.EGRA.READ.0.ENG.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). English. 6th Grade,LO.EGRA.READ.0.ENG.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Ewe. 2nd Grade,LO.EGRA.READ.0.EWE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Fante. 2nd Grade,LO.EGRA.READ.0.FAN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Filipino. 3rd Grade,LO.EGRA.READ.0.FLP.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). French. 3rd Grade,LO.EGRA.READ.0.FRN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.READ.0.FLF.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Ga. 2nd Grade,LO.EGRA.READ.0.GA.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Gonja. 2nd Grade,LO.EGRA.READ.0.GON.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Hararigna. 2nd Grade,LO.EGRA.READ.0.HAR.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Hararigna. 3rd Grade,LO.EGRA.READ.0.HAR.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Icibemba. 2nd Grade,LO.EGRA.READ.0.ICI.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Indonesian. 2nd Grade,LO.EGRA.READ.0.IND.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Kasem. 2nd Grade,LO.EGRA.READ.0.KAS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Kiikaonde. 2nd Grade,LO.EGRA.READ.0.KII.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.READ.0.KNY.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.READ.0.KNY.6GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Kiswahili. 2nd Grade,LO.EGRA.READ.0.KIS.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Lunda. 2nd Grade,LO.EGRA.READ.0.LUN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Luvale. 2nd Grade,LO.EGRA.READ.0.LUV.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Nzema. 2nd Grade,LO.EGRA.READ.0.NZE.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Sidaamu Afoo. 2nd Grade,LO.EGRA.READ.0.SID.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Sidaamu Afoo. 3rd Grade,LO.EGRA.READ.0.SID.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Silozi. 2nd Grade,LO.EGRA.READ.0.SIL.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Somaligna. 2nd Grade,LO.EGRA.READ.0.SOM.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Somaligna. 3rd Grade,LO.EGRA.READ.0.SOM.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.READ.0.SNG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Spanish. 2nd Grade,LO.EGRA.READ.0.SPN.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Spanish. 3rd Grade,LO.EGRA.READ.0.SPN.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Spanish. 4th Grade,LO.EGRA.READ.0.SPN.4GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Tigrinya. 2nd Grade,LO.EGRA.READ.0.TIG.2GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,EGRA: Reading Comprehension - Share of students with a zero score (%). Tigrinya. 3rd Grade,LO.EGRA.READ.0.TIG.3GRD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,..,..,..,..,..,..,..,..,405,..,..,..
Peru,PER,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,..,..,..,..,..,..,..,..,409,..,..,..
Peru,PER,"Harmonized Test Scores, Total",HD.HCI.HLOS,..,..,..,..,..,..,..,..,407,..,..,..
Peru,PER,LLECE: 3rd grade students by mathematics proficiency level (%). Below Level 1,LO.LLECE.MAT3.0,..,..,..,..,3.58,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,26.85,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,33.97,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,22.37,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,13.24,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by reading proficiency level (%). Below Level 1,LO.LLECE.REA3.0,..,..,..,..,1.78,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by reading proficiency level (%). Level 1,LO.LLECE.REA3.1,..,..,..,..,18.72,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by reading proficiency level (%). Level 2,LO.LLECE.REA3.2,..,..,..,..,43.87,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by reading proficiency level (%). Level 3,LO.LLECE.REA3.3,..,..,..,..,30.01,..,..,..,..,..,..,..
Peru,PER,LLECE: 3rd grade students by reading proficiency level (%). Level 4,LO.LLECE.REA3.4,..,..,..,..,5.63,..,..,..,..,..,..,..
Peru,PER,LLECE: 6th grade students by mathematics proficiency level (%). Below Level 1,LO.LLECE.MAT6.0,..,..,..,..,1.56,..,..,..,..,..,..,..
